Año,Alcaldía,Modalidad,Cve. Municipio,Mes,Numero_de_registros
2019,Miguel Hidalgo,Secuestro exprés,9016,Junio,2
2019,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Junio,15
2019,Miguel Hidalgo,Secuestro exprés,9016,Julio,3
2019,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Julio,12
2019,Miguel Hidalgo,Secuestro exprés,9016,Agosto,1
2019,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Agosto,8
2019,Miguel Hidalgo,Secuestro exprés,9016,Septiembre,2
2019,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Septiembre,7
2019,Miguel Hidalgo,Secuestro exprés,9016,Octubre,1
2019,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Octubre,10
2019,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Noviembre,8
2019,Miguel Hidalgo,Otros delitos que atentan contra la libertad personal,9016,Diciembre,8
2019,Milpa Alta,Secuestro extorsivo,9009,Enero,1
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Enero,2
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Febrero,2
2019,Milpa Alta,Secuestro extorsivo,9009,Marzo,1
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Marzo,1
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Abril,2
2019,Milpa Alta,Secuestro extorsivo,9009,Mayo,1
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Mayo,5
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Junio,3
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Julio,1
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Septiembre,1
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Octubre,4
2019,Milpa Alta,Otros delitos que atentan contra la libertad personal,9009,Diciembre,5
2019,Tlalpan,Secuestro exprés,9012,Enero,1
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Enero,8
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Febrero,18
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Marzo,13
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Abril,10
2019,Tlalpan,Secuestro extorsivo,9012,Mayo,1
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Mayo,11
2019,Tlalpan,Secuestro extorsivo,9012,Junio,2
2019,Tlalpan,Secuestro exprés,9012,Junio,1
2019,Tlalpan,Rapto,9012,Junio,1
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Junio,11
2019,Tlalpan,Secuestro extorsivo,9012,Julio,1
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Julio,10
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Agosto,16
2019,Tlalpan,Secuestro exprés,9012,Septiembre,3
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Septiembre,15
2019,Tlalpan,Secuestro extorsivo,9012,Octubre,2
2019,Tlalpan,Secuestro exprés,9012,Octubre,3
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Octubre,13
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Noviembre,14
2019,Tlalpan,Secuestro exprés,9012,Diciembre,1
2019,Tlalpan,Otros delitos que atentan contra la libertad personal,9012,Diciembre,14
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Enero,5
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Febrero,10
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Marzo,11
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Abril,4
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Mayo,9
2019,Tláhuac,Secuestro extorsivo,9011,Junio,1
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Junio,2
2019,Tláhuac,Secuestro extorsivo,9011,Julio,1
2019,Tláhuac,Secuestro exprés,9011,Julio,2
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Julio,5
2019,Tláhuac,Secuestro exprés,9011,Agosto,1
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Agosto,4
2019,Tláhuac,Secuestro extorsivo,9011,Septiembre,1
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Septiembre,7
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Octubre,7
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Noviembre,6
2019,Tláhuac,Otros delitos que atentan contra la libertad personal,9011,Diciembre,7
2019,Venustiano Carranza,Secuestro extorsivo,9017,Enero,2
2019,Venustiano Carranza,Secuestro exprés,9017,Enero,1
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Enero,5
2019,Venustiano Carranza,Secuestro exprés,9017,Febrero,1
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Febrero,12
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Marzo,5
2019,Venustiano Carranza,Secuestro exprés,9017,Abril,1
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Abril,10
2019,Venustiano Carranza,Secuestro exprés,9017,Mayo,1
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Mayo,8
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Junio,12
2019,Venustiano Carranza,Secuestro extorsivo,9017,Julio,1
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Julio,7
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Agosto,16
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Septiembre,12
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Octubre,6
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Noviembre,3
2019,Venustiano Carranza,Otros delitos que atentan contra la libertad personal,9017,Diciembre,7
2019,Xochimilco,Secuestro extorsivo,9013,Enero,1
2019,Xochimilco,Secuestro exprés,9013,Enero,1
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Enero,3
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Febrero,8
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Marzo,6
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Abril,4
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Mayo,4
2019,Xochimilco,Rapto,9013,Junio,1
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Junio,11
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Julio,5
2019,Xochimilco,Secuestro extorsivo,9013,Agosto,1
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Agosto,11
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Septiembre,10
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Octubre,10
2019,Xochimilco,Secuestro extorsivo,9013,Noviembre,1
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Noviembre,6
2019,Xochimilco,Otros delitos que atentan contra la libertad personal,9013,Diciembre,7
2019,Álvaro Obregón,Secuestro exprés,9010,Enero,1
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Enero,10
2019,Álvaro Obregón,Secuestro exprés,9010,Febrero,1
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Febrero,25
2019,Álvaro Obregón,Secuestro exprés,9010,Marzo,1
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Marzo,21
2019,Álvaro Obregón,Secuestro exprés,9010,Abril,1
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Abril,16
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Mayo,15
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Junio,18
2019,Álvaro Obregón,Secuestro extorsivo,9010,Julio,1
2019,Álvaro Obregón,Secuestro exprés,9010,Julio,4
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Julio,17
2019,Álvaro Obregón,Secuestro exprés,9010,Agosto,1
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Agosto,15
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Septiembre,15
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Octubre,18
2019,Álvaro Obregón,Secuestro extorsivo,9010,Noviembre,1
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Noviembre,10
2019,Álvaro Obregón,Otros delitos que atentan contra la libertad personal,9010,Diciembre,16
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Enero,9
2020,Azcapotzalco,Secuestro extorsivo,9002,Febrero,1
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Febrero,11
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Marzo,8
2020,Azcapotzalco,Secuestro extorsivo,9002,Abril,1
2020,Azcapotzalco,Secuestro exprés,9002,Abril,1
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Mayo,7
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Junio,6
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Julio,8
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Agosto,6
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Septiembre,9
2020,Azcapotzalco,Secuestro extorsivo,9002,Octubre,2
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Octubre,11
2020,Azcapotzalco,Secuestro extorsivo,9002,Noviembre,1
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Noviembre,6
2020,Azcapotzalco,Secuestro exprés,9002,Diciembre,1
2020,Azcapotzalco,Otros delitos que atentan contra la libertad personal,9002,Diciembre,8
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Enero,9
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Febrero,7
2020,Benito Juárez,Secuestro exprés,9014,Marzo,1
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Marzo,6
2020,Benito Juárez,Rapto,9014,Abril,1
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Abril,7
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Mayo,5
2020,Benito Juárez,Secuestro extorsivo,9014,Junio,1
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Junio,8
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Julio,4
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Agosto,10
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Septiembre,8
2020,Benito Juárez,Secuestro exprés,9014,Octubre,1
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Octubre,4
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Noviembre,10
2020,Benito Juárez,Tráfico de menores,9014,Diciembre,1
2020,Benito Juárez,Otros delitos que atentan contra la libertad personal,9014,Diciembre,8
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Enero,10
2020,Coyoacán,Rapto,9003,Febrero,1
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Febrero,24
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Marzo,12
2020,Coyoacán,Secuestro extorsivo,9003,Abril,1
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Abril,4
2020,Coyoacán,Secuestro exprés,9003,Mayo,1
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Mayo,5
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Junio,5
2020,Coyoacán,Secuestro exprés,9003,Julio,1
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Julio,4
2020,Coyoacán,Secuestro exprés,9003,Agosto,2
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Agosto,13
2020,Coyoacán,Secuestro exprés,9003,Septiembre,1
2020,Coyoacán,Rapto,9003,Septiembre,1
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Septiembre,10
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Octubre,7
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Noviembre,12
2020,Coyoacán,Otros delitos que atentan contra la libertad personal,9003,Diciembre,11
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Enero,1
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Febrero,3
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Marzo,5
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Junio,2
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Julio,2
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Agosto,5
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Septiembre,4
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Octubre,3
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Noviembre,3
2020,Cuajimalpa de Morelos,Otros delitos que atentan contra la libertad personal,9004,Diciembre,1
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Enero,19
2020,Cuauhtémoc,Secuestro exprés,9015,Febrero,3
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Febrero,24
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Marzo,19
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Abril,14
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Mayo,9
2020,Cuauhtémoc,Secuestro exprés,9015,Junio,1
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Junio,16
2020,Cuauhtémoc,Secuestro extorsivo,9015,Julio,1
2020,Cuauhtémoc,Rapto,9015,Julio,1
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Julio,13
2020,Cuauhtémoc,Rapto,9015,Agosto,1
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Agosto,13
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Septiembre,17
2020,Cuauhtémoc,Secuestro exprés,9015,Octubre,2
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Octubre,24
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Noviembre,16
2020,Cuauhtémoc,Otros delitos que atentan contra la libertad personal,9015,Diciembre,22
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Enero,17
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Febrero,20
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Marzo,18
2020,Gustavo A. Madero,Secuestro extorsivo,9005,Abril,1
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Abril,11
2020,Gustavo A. Madero,Secuestro extorsivo,9005,Mayo,1
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Mayo,10
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Junio,19
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Julio,19
2020,Gustavo A. Madero,Secuestro exprés,9005,Agosto,1
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Agosto,16
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Septiembre,13
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Octubre,29
2020,Gustavo A. Madero,Secuestro extorsivo,9005,Noviembre,1
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Noviembre,16
2020,Gustavo A. Madero,Otros delitos que atentan contra la libertad personal,9005,Diciembre,20
2020,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Enero,6
2020,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Febrero,11
2020,Iztacalco,Rapto,9006,Marzo,1
2020,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Marzo,13
2020,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Abril,6
2020,Iztacalco,Rapto,9006,Mayo,1
2020,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Mayo,3
2020,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Junio,7
2020,Iztacalco,Otros delitos que atentan contra la libertad personal,9006,Julio,6
